cell_id,plan_cell_id,planned_disposition,reason,route_id,state,suite,updated_at_utc
short_short:confirmation:in256:out128:aimd-qwen3.5-397b-a17b-short_short-confirm-2,load_epoch:aimd-qwen3.5-397b-a17b-short_short-confirm-2,required,time_guard,qwen3.5-397b-a17b,time_censored,load,2026-08-28T12:35:38.031921Z
short_short:confirmation:in256:out128:aimd-qwen3.5-397b-a17b-short_short-confirm-stage-1-0,load_epoch:aimd-qwen3.5-397b-a17b-short_short-confirm-stage-1-0,conditional_on_prior_confirmation_failure,time_guard,qwen3.5-397b-a17b,time_censored,load,2026-08-28T12:35:38.031921Z
short_short:confirmation:in256:out128:aimd-qwen3.5-397b-a17b-short_short-confirm-stage-1-1,load_epoch:aimd-qwen3.5-397b-a17b-short_short-confirm-stage-1-1,conditional_on_prior_confirmation_failure,time_guard,qwen3.5-397b-a17b,time_censored,load,2026-08-28T12:35:38.031921Z
short_short:confirmation:in256:out128:aimd-qwen3.5-397b-a17b-short_short-confirm-stage-1-2,load_epoch:aimd-qwen3.5-397b-a17b-short_short-confirm-stage-1-2,conditional_on_prior_confirmation_failure,time_guard,qwen3.5-397b-a17b,time_censored,load,2026-08-28T12:35:38.031921Z
short_short:confirmation_separator:in256:out128:aimd-qwen3.5-397b-a17b-short_short-separator-0,load_epoch:aimd-qwen3.5-397b-a17b-short_short-separator-0,required,time_guard,qwen3.5-397b-a17b,time_censored,load,2026-08-28T12:35:38.031921Z
short_short:confirmation_separator:in256:out128:aimd-qwen3.5-397b-a17b-short_short-separator-1,load_epoch:aimd-qwen3.5-397b-a17b-short_short-separator-1,required,time_guard,qwen3.5-397b-a17b,time_censored,load,2026-08-28T12:35:38.031921Z
short_short:confirmation_separator:in256:out128:aimd-qwen3.5-397b-a17b-short_short-separator-stage-1-0,load_epoch:aimd-qwen3.5-397b-a17b-short_short-separator-stage-1-0,conditional_on_prior_confirmation_failure,time_guard,qwen3.5-397b-a17b,time_censored,load,2026-08-28T12:35:38.031921Z
short_short:confirmation_separator:in256:out128:aimd-qwen3.5-397b-a17b-short_short-separator-stage-1-1,load_epoch:aimd-qwen3.5-397b-a17b-short_short-separator-stage-1-1,conditional_on_prior_confirmation_failure,time_guard,qwen3.5-397b-a17b,time_censored,load,2026-08-28T12:35:38.031921Z
short_short:recovery_after_observed_overload:in256:out128:aimd-qwen3.5-397b-a17b-short_short-recovery,load_epoch:aimd-qwen3.5-397b-a17b-short_short-recovery,conditional_on_overload,time_guard,qwen3.5-397b-a17b,time_censored,load,2026-08-28T12:35:38.031921Z
long_short:aimd:in100000:out128:aimd-qwen3.8-max-long_short-000,load_epoch:aimd-qwen3.8-max-long_short-000,required,,qwen3.8-max,completed,load,2026-08-28T10:31:32.502703Z
long_short:aimd:in100000:out128:aimd-qwen3.8-max-long_short-001,load_epoch:aimd-qwen3.8-max-long_short-001,required,,qwen3.8-max,completed,load,2026-08-28T10:31:43.087657Z
long_short:aimd:in100000:out128:aimd-qwen3.8-max-long_short-002,load_epoch:aimd-qwen3.8-max-long_short-002,required,,qwen3.8-max,completed,load,2026-08-28T10:31:56.315767Z
long_short:aimd:in100000:out128:aimd-qwen3.8-max-long_short-003,load_epoch:aimd-qwen3.8-max-long_short-003,required,,qwen3.8-max,completed,load,2026-08-28T10:32:22.813117Z
long_short:aimd:in100000:out128:aimd-qwen3.8-max-long_short-004,load_epoch:aimd-qwen3.8-max-long_short-004,required,,qwen3.8-max,completed,load,2026-08-28T10:32:45.004169Z
long_short:aimd:in100000:out128:aimd-qwen3.8-max-long_short-005,load_epoch:aimd-qwen3.8-max-long_short-005,required,,qwen3.8-max,completed,load,2026-08-28T10:33:04.501509Z
long_short:aimd:in100000:out128:aimd-qwen3.8-max-long_short-006,load_epoch:aimd-qwen3.8-max-long_short-006,required,,qwen3.8-max,completed,load,2026-08-28T10:33:30.185637Z
long_short:aimd:in100000:out128:aimd-qwen3.8-max-long_short-007,load_epoch:aimd-qwen3.8-max-long_short-007,required,,qwen3.8-max,completed,load,2026-08-28T10:33:43.548629Z
long_short:aimd:in100000:out128:aimd-qwen3.8-max-long_short-008,load_epoch:aimd-qwen3.8-max-long_short-008,required,,qwen3.8-max,completed,load,2026-08-28T10:33:55.109403Z
long_short:baseline:in100000:out128:aimd-qwen3.8-max-long_short-baseline,load_epoch:aimd-qwen3.8-max-long_short-baseline,required,,qwen3.8-max,completed,load,2026-08-28T10:31:19.294606Z
long_short:baseline:in100000:out128:aimd-qwen3.8-max-long_short-baseline-attempt-1,load_epoch:aimd-qwen3.8-max-long_short-baseline-attempt-1,conditional_on_prior_baseline_failure,healthy_baseline_already_established,qwen3.8-max,not_applicable,load,2026-08-28T10:31:19.296609Z
long_short:baseline:in100000:out128:aimd-qwen3.8-max-long_short-baseline-attempt-2,load_epoch:aimd-qwen3.8-max-long_short-baseline-attempt-2,conditional_on_prior_baseline_failure,healthy_baseline_already_established,qwen3.8-max,not_applicable,load,2026-08-28T10:31:19.298321Z
long_short:confirmation:in100000:out128:aimd-qwen3.8-max-long_short-confirm-0,load_epoch:aimd-qwen3.8-max-long_short-confirm-0,required,,qwen3.8-max,completed,load,2026-08-28T10:34:06.690706Z
long_short:confirmation:in100000:out128:aimd-qwen3.8-max-long_short-confirm-1,load_epoch:aimd-qwen3.8-max-long_short-confirm-1,required,,qwen3.8-max,completed,load,2026-08-28T10:34:53.569543Z
long_short:confirmation:in100000:out128:aimd-qwen3.8-max-long_short-confirm-2,load_epoch:aimd-qwen3.8-max-long_short-confirm-2,required,,qwen3.8-max,completed,load,2026-08-28T10:35:40.719516Z
long_short:confirmation:in100000:out128:aimd-qwen3.8-max-long_short-confirm-stage-1-0,load_epoch:aimd-qwen3.8-max-long_short-confirm-stage-1-0,conditional_on_prior_confirmation_failure,lower_rate_confirmation_not_needed,qwen3.8-max,not_applicable,load,2026-08-28T10:35:40.721863Z
long_short:confirmation:in100000:out128:aimd-qwen3.8-max-long_short-confirm-stage-1-1,load_epoch:aimd-qwen3.8-max-long_short-confirm-stage-1-1,conditional_on_prior_confirmation_failure,lower_rate_confirmation_not_needed,qwen3.8-max,not_applicable,load,2026-08-28T10:35:40.725715Z
long_short:confirmation:in100000:out128:aimd-qwen3.8-max-long_short-confirm-stage-1-2,load_epoch:aimd-qwen3.8-max-long_short-confirm-stage-1-2,conditional_on_prior_confirmation_failure,lower_rate_confirmation_not_needed,qwen3.8-max,not_applicable,load,2026-08-28T10:35:40.728888Z
long_short:confirmation_separator:in100000:out128:aimd-qwen3.8-max-long_short-separator-0,load_epoch:aimd-qwen3.8-max-long_short-separator-0,required,,qwen3.8-max,completed,load,2026-08-28T10:34:32.702730Z
long_short:confirmation_separator:in100000:out128:aimd-qwen3.8-max-long_short-separator-1,load_epoch:aimd-qwen3.8-max-long_short-separator-1,required,,qwen3.8-max,completed,load,2026-08-28T10:35:13.220669Z
long_short:confirmation_separator:in100000:out128:aimd-qwen3.8-max-long_short-separator-stage-1-0,load_epoch:aimd-qwen3.8-max-long_short-separator-stage-1-0,conditional_on_prior_confirmation_failure,lower_rate_confirmation_not_needed,qwen3.8-max,not_applicable,load,2026-08-28T10:35:40.723972Z
long_short:confirmation_separator:in100000:out128:aimd-qwen3.8-max-long_short-separator-stage-1-1,load_epoch:aimd-qwen3.8-max-long_short-separator-stage-1-1,conditional_on_prior_confirmation_failure,lower_rate_confirmation_not_needed,qwen3.8-max,not_applicable,load,2026-08-28T10:35:40.727279Z
long_short:recovery_after_observed_overload:in100000:out128:aimd-qwen3.8-max-long_short-recovery,load_epoch:aimd-qwen3.8-max-long_short-recovery,conditional_on_overload,no_two_epoch_overload_observed,qwen3.8-max,not_applicable,load,2026-08-28T10:35:40.730456Z
mixed:aimd:in100000:out128:aimd-qwen3.8-max-mixed-003,load_epoch:aimd-qwen3.8-max-mixed-003,required,time_guard,qwen3.8-max,time_censored,load,2026-08-28T12:35:38.031921Z
mixed:aimd:in1024:out512:aimd-qwen3.8-max-mixed-001,load_epoch:aimd-qwen3.8-max-mixed-001,required,time_guard,qwen3.8-max,time_censored,load,2026-08-28T12:35:38.031921Z
mixed:aimd:in1024:out512:aimd-qwen3.8-max-mixed-008,load_epoch:aimd-qwen3.8-max-mixed-008,required,time_guard,qwen3.8-max,time_censored,load,2026-08-28T12:35:38.031921Z
mixed:aimd:in256:out128:aimd-qwen3.8-max-mixed-000,load_epoch:aimd-qwen3.8-max-mixed-000,required,time_guard,qwen3.8-max,time_censored,load,2026-08-28T12:35:38.031921Z
mixed:aimd:in256:out128:aimd-qwen3.8-max-mixed-002,load_epoch:aimd-qwen3.8-max-mixed-002,required,time_guard,qwen3.8-max,time_censored,load,2026-08-28T12:35:38.031921Z
mixed:aimd:in256:out128:aimd-qwen3.8-max-mixed-004,load_epoch:aimd-qwen3.8-max-mixed-004,required,time_guard,qwen3.8-max,time_censored,load,2026-08-28T12:35:38.031921Z
mixed:aimd:in256:out128:aimd-qwen3.8-max-mixed-006,load_epoch:aimd-qwen3.8-max-mixed-006,required,time_guard,qwen3.8-max,time_censored,load,2026-08-28T12:35:38.031921Z
mixed:aimd:in256:out128:aimd-qwen3.8-max-mixed-007,load_epoch:aimd-qwen3.8-max-mixed-007,required,time_guard,qwen3.8-max,time_censored,load,2026-08-28T12:35:38.031921Z
mixed:aimd:in256:out4096:aimd-qwen3.8-max-mixed-005,load_epoch:aimd-qwen3.8-max-mixed-005,required,time_guard,qwen3.8-max,time_censored,load,2026-08-28T12:35:38.031921Z
mixed:baseline:in100000:out128:aimd-qwen3.8-max-mixed-baseline,load_epoch:aimd-qwen3.8-max-mixed-baseline,required,time_guard,qwen3.8-max,time_censored,load,2026-08-28T12:35:38.031921Z
mixed:baseline:in1024:out512:aimd-qwen3.8-max-mixed-baseline-attempt-1,load_epoch:aimd-qwen3.8-max-mixed-baseline-attempt-1,conditional_on_prior_baseline_failure,time_guard,qwen3.8-max,time_censored,load,2026-08-28T12:35:38.031921Z
mixed:baseline:in256:out128:aimd-qwen3.8-max-mixed-baseline-attempt-2,load_epoch:aimd-qwen3.8-max-mixed-baseline-attempt-2,conditional_on_prior_baseline_failure,time_guard,qwen3.8-max,time_censored,load,2026-08-28T12:35:38.031921Z
mixed:confirmation:in100000:out128:aimd-qwen3.8-max-mixed-confirm-0,load_epoch:aimd-qwen3.8-max-mixed-confirm-0,required,time_guard,qwen3.8-max,time_censored,load,2026-08-28T12:35:38.031921Z
mixed:confirmation:in1024:out512:aimd-qwen3.8-max-mixed-confirm-2,load_epoch:aimd-qwen3.8-max-mixed-confirm-2,required,time_guard,qwen3.8-max,time_censored,load,2026-08-28T12:35:38.031921Z
mixed:confirmation:in1024:out512:aimd-qwen3.8-max-mixed-confirm-stage-1-0,load_epoch:aimd-qwen3.8-max-mixed-confirm-stage-1-0,conditional_on_prior_confirmation_failure,time_guard,qwen3.8-max,time_censored,load,2026-08-28T12:35:38.031921Z
mixed:confirmation:in256:out128:aimd-qwen3.8-max-mixed-confirm-1,load_epoch:aimd-qwen3.8-max-mixed-confirm-1,required,time_guard,qwen3.8-max,time_censored,load,2026-08-28T12:35:38.031921Z
mixed:confirmation:in256:out128:aimd-qwen3.8-max-mixed-confirm-stage-1-1,load_epoch:aimd-qwen3.8-max-mixed-confirm-stage-1-1,conditional_on_prior_confirmation_failure,time_guard,qwen3.8-max,time_censored,load,2026-08-28T12:35:38.031921Z
mixed:confirmation:in256:out4096:aimd-qwen3.8-max-mixed-confirm-stage-1-2,load_epoch:aimd-qwen3.8-max-mixed-confirm-stage-1-2,conditional_on_prior_confirmation_failure,time_guard,qwen3.8-max,time_censored,load,2026-08-28T12:35:38.031921Z
mixed:confirmation_separator:in100000:out128:aimd-qwen3.8-max-mixed-separator-0,load_epoch:aimd-qwen3.8-max-mixed-separator-0,required,time_guard,qwen3.8-max,time_censored,load,2026-08-28T12:35:38.031921Z
mixed:confirmation_separator:in1024:out512:aimd-qwen3.8-max-mixed-separator-1,load_epoch:aimd-qwen3.8-max-mixed-separator-1,required,time_guard,qwen3.8-max,time_censored,load,2026-08-28T12:35:38.031921Z
mixed:confirmation_separator:in1024:out512:aimd-qwen3.8-max-mixed-separator-stage-1-0,load_epoch:aimd-qwen3.8-max-mixed-separator-stage-1-0,conditional_on_prior_confirmation_failure,time_guard,qwen3.8-max,time_censored,load,2026-08-28T12:35:38.031921Z
mixed:confirmation_separator:in256:out128:aimd-qwen3.8-max-mixed-separator-stage-1-1,load_epoch:aimd-qwen3.8-max-mixed-separator-stage-1-1,conditional_on_prior_confirmation_failure,time_guard,qwen3.8-max,time_censored,load,2026-08-28T12:35:38.031921Z
mixed:recovery_after_observed_overload:in1024:out512:aimd-qwen3.8-max-mixed-recovery,load_epoch:aimd-qwen3.8-max-mixed-recovery,conditional_on_overload,time_guard,qwen3.8-max,time_censored,load,2026-08-28T12:35:38.031921Z
short_long:aimd:in256:out4096:aimd-qwen3.8-max-short_long-000,load_epoch:aimd-qwen3.8-max-short_long-000,required,time_guard,qwen3.8-max,time_censored,load,2026-08-28T12:35:38.031921Z
short_long:aimd:in256:out4096:aimd-qwen3.8-max-short_long-001,load_epoch:aimd-qwen3.8-max-short_long-001,required,time_guard,qwen3.8-max,time_censored,load,2026-08-28T12:35:38.031921Z
short_long:aimd:in256:out4096:aimd-qwen3.8-max-short_long-002,load_epoch:aimd-qwen3.8-max-short_long-002,required,time_guard,qwen3.8-max,time_censored,load,2026-08-28T12:35:38.031921Z
short_long:aimd:in256:out4096:aimd-qwen3.8-max-short_long-003,load_epoch:aimd-qwen3.8-max-short_long-003,required,time_guard,qwen3.8-max,time_censored,load,2026-08-28T12:35:38.031921Z
short_long:aimd:in256:out4096:aimd-qwen3.8-max-short_long-004,load_epoch:aimd-qwen3.8-max-short_long-004,required,time_guard,qwen3.8-max,time_censored,load,2026-08-28T12:35:38.031921Z
short_long:aimd:in256:out4096:aimd-qwen3.8-max-short_long-005,load_epoch:aimd-qwen3.8-max-short_long-005,required,time_guard,qwen3.8-max,time_censored,load,2026-08-28T12:35:38.031921Z
short_long:aimd:in256:out4096:aimd-qwen3.8-max-short_long-006,load_epoch:aimd-qwen3.8-max-short_long-006,required,time_guard,qwen3.8-max,time_censored,load,2026-08-28T12:35:38.031921Z
short_long:aimd:in256:out4096:aimd-qwen3.8-max-short_long-007,load_epoch:aimd-qwen3.8-max-short_long-007,required,time_guard,qwen3.8-max,time_censored,load,2026-08-28T12:35:38.031921Z
short_long:aimd:in256:out4096:aimd-qwen3.8-max-short_long-008,load_epoch:aimd-qwen3.8-max-short_long-008,required,time_guard,qwen3.8-max,time_censored,load,2026-08-28T12:35:38.031921Z
short_long:baseline:in256:out4096:aimd-qwen3.8-max-short_long-baseline,load_epoch:aimd-qwen3.8-max-short_long-baseline,required,time_guard,qwen3.8-max,time_censored,load,2026-08-28T12:35:38.031921Z
short_long:baseline:in256:out4096:aimd-qwen3.8-max-short_long-baseline-attempt-1,load_epoch:aimd-qwen3.8-max-short_long-baseline-attempt-1,conditional_on_prior_baseline_failure,time_guard,qwen3.8-max,time_censored,load,2026-08-28T12:35:38.031921Z
short_long:baseline:in256:out4096:aimd-qwen3.8-max-short_long-baseline-attempt-2,load_epoch:aimd-qwen3.8-max-short_long-baseline-attempt-2,conditional_on_prior_baseline_failure,time_guard,qwen3.8-max,time_censored,load,2026-08-28T12:35:38.031921Z
short_long:confirmation:in256:out4096:aimd-qwen3.8-max-short_long-confirm-0,load_epoch:aimd-qwen3.8-max-short_long-confirm-0,required,time_guard,qwen3.8-max,time_censored,load,2026-08-28T12:35:38.031921Z
short_long:confirmation:in256:out4096:aimd-qwen3.8-max-short_long-confirm-1,load_epoch:aimd-qwen3.8-max-short_long-confirm-1,required,time_guard,qwen3.8-max,time_censored,load,2026-08-28T12:35:38.031921Z
short_long:confirmation:in256:out4096:aimd-qwen3.8-max-short_long-confirm-2,load_epoch:aimd-qwen3.8-max-short_long-confirm-2,required,time_guard,qwen3.8-max,time_censored,load,2026-08-28T12:35:38.031921Z
short_long:confirmation:in256:out4096:aimd-qwen3.8-max-short_long-confirm-stage-1-0,load_epoch:aimd-qwen3.8-max-short_long-confirm-stage-1-0,conditional_on_prior_confirmation_failure,time_guard,qwen3.8-max,time_censored,load,2026-08-28T12:35:38.031921Z
short_long:confirmation:in256:out4096:aimd-qwen3.8-max-short_long-confirm-stage-1-1,load_epoch:aimd-qwen3.8-max-short_long-confirm-stage-1-1,conditional_on_prior_confirmation_failure,time_guard,qwen3.8-max,time_censored,load,2026-08-28T12:35:38.031921Z
short_long:confirmation:in256:out4096:aimd-qwen3.8-max-short_long-confirm-stage-1-2,load_epoch:aimd-qwen3.8-max-short_long-confirm-stage-1-2,conditional_on_prior_confirmation_failure,time_guard,qwen3.8-max,time_censored,load,2026-08-28T12:35:38.031921Z
short_long:confirmation_separator:in256:out4096:aimd-qwen3.8-max-short_long-separator-0,load_epoch:aimd-qwen3.8-max-short_long-separator-0,required,time_guard,qwen3.8-max,time_censored,load,2026-08-28T12:35:38.031921Z
short_long:confirmation_separator:in256:out4096:aimd-qwen3.8-max-short_long-separator-1,load_epoch:aimd-qwen3.8-max-short_long-separator-1,required,time_guard,qwen3.8-max,time_censored,load,2026-08-28T12:35:38.031921Z
short_long:confirmation_separator:in256:out4096:aimd-qwen3.8-max-short_long-separator-stage-1-0,load_epoch:aimd-qwen3.8-max-short_long-separator-stage-1-0,conditional_on_prior_confirmation_failure,time_guard,qwen3.8-max,time_censored,load,2026-08-28T12:35:38.031921Z
short_long:confirmation_separator:in256:out4096:aimd-qwen3.8-max-short_long-separator-stage-1-1,load_epoch:aimd-qwen3.8-max-short_long-separator-stage-1-1,conditional_on_prior_confirmation_failure,time_guard,qwen3.8-max,time_censored,load,2026-08-28T12:35:38.031921Z
short_long:recovery_after_observed_overload:in256:out4096:aimd-qwen3.8-max-short_long-recovery,load_epoch:aimd-qwen3.8-max-short_long-recovery,conditional_on_overload,time_guard,qwen3.8-max,time_censored,load,2026-08-28T12:35:38.031921Z
short_short:aimd:in256:out128:aimd-qwen3.8-max-short_short-000,load_epoch:aimd-qwen3.8-max-short_short-000,required,time_guard,qwen3.8-max,time_censored,load,2026-08-28T12:35:38.031921Z
short_short:aimd:in256:out128:aimd-qwen3.8-max-short_short-001,load_epoch:aimd-qwen3.8-max-short_short-001,required,time_guard,qwen3.8-max,time_censored,load,2026-08-28T12:35:38.031921Z
short_short:aimd:in256:out128:aimd-qwen3.8-max-short_short-002,load_epoch:aimd-qwen3.8-max-short_short-002,required,time_guard,qwen3.8-max,time_censored,load,2026-08-28T12:35:38.031921Z
short_short:aimd:in256:out128:aimd-qwen3.8-max-short_short-003,load_epoch:aimd-qwen3.8-max-short_short-003,required,time_guard,qwen3.8-max,time_censored,load,2026-08-28T12:35:38.031921Z
short_short:aimd:in256:out128:aimd-qwen3.8-max-short_short-004,load_epoch:aimd-qwen3.8-max-short_short-004,required,time_guard,qwen3.8-max,time_censored,load,2026-08-28T12:35:38.031921Z
short_short:aimd:in256:out128:aimd-qwen3.8-max-short_short-005,load_epoch:aimd-qwen3.8-max-short_short-005,required,time_guard,qwen3.8-max,time_censored,load,2026-08-28T12:35:38.031921Z
short_short:aimd:in256:out128:aimd-qwen3.8-max-short_short-006,load_epoch:aimd-qwen3.8-max-short_short-006,required,time_guard,qwen3.8-max,time_censored,load,2026-08-28T12:35:38.031921Z
short_short:aimd:in256:out128:aimd-qwen3.8-max-short_short-007,load_epoch:aimd-qwen3.8-max-short_short-007,required,time_guard,qwen3.8-max,time_censored,load,2026-08-28T12:35:38.031921Z
short_short:aimd:in256:out128:aimd-qwen3.8-max-short_short-008,load_epoch:aimd-qwen3.8-max-short_short-008,required,time_guard,qwen3.8-max,time_censored,load,2026-08-28T12:35:38.031921Z
short_short:baseline:in256:out128:aimd-qwen3.8-max-short_short-baseline,load_epoch:aimd-qwen3.8-max-short_short-baseline,required,time_guard,qwen3.8-max,time_censored,load,2026-08-28T12:35:38.031921Z
short_short:baseline:in256:out128:aimd-qwen3.8-max-short_short-baseline-attempt-1,load_epoch:aimd-qwen3.8-max-short_short-baseline-attempt-1,conditional_on_prior_baseline_failure,time_guard,qwen3.8-max,time_censored,load,2026-08-28T12:35:38.031921Z
short_short:baseline:in256:out128:aimd-qwen3.8-max-short_short-baseline-attempt-2,load_epoch:aimd-qwen3.8-max-short_short-baseline-attempt-2,conditional_on_prior_baseline_failure,time_guard,qwen3.8-max,time_censored,load,2026-08-28T12:35:38.031921Z
short_short:confirmation:in256:out128:aimd-qwen3.8-max-short_short-confirm-0,load_epoch:aimd-qwen3.8-max-short_short-confirm-0,required,time_guard,qwen3.8-max,time_censored,load,2026-08-28T12:35:38.031921Z
short_short:confirmation:in256:out128:aimd-qwen3.8-max-short_short-confirm-1,load_epoch:aimd-qwen3.8-max-short_short-confirm-1,required,time_guard,qwen3.8-max,time_censored,load,2026-08-28T12:35:38.031921Z
short_short:confirmation:in256:out128:aimd-qwen3.8-max-short_short-confirm-2,load_epoch:aimd-qwen3.8-max-short_short-confirm-2,required,time_guard,qwen3.8-max,time_censored,load,2026-08-28T12:35:38.031921Z
